datetime,open,high,low,close,volume,ema-50,tema-50,dema-50,zlema-50,hma-50,macd,rsi-14,stochrsi-14,cci-20,mfi-14,mass-10,mom-10,sma-50,vwma-50,wma-50,kama-50,trima-50,bbands-sma-20-2,atr-14,ultosc-7-14-28,obv,ao
1479859200.0,735.82,754.84,732.16,751.57,4912893.0,602.5891830323327,1150.089458044616,954.9367838306969,648.0627917310047,748.6068953673669,"[16.77952513768821, 17.1291667944401, -0.3496416567518885]",58.41108577459136,0.3302357590098584,80.32995160958643,59.06048580280646,8.999500711283618,40.360000000000014,677.7164000000001,697.3541094434687,702.1778117647084,707.582323183948,679.7792615384587,"[684.8401441496212, 722.0409999999999, 759.2418558503787]",24.70159513608602,56.64539240574856,128173015.0,39.085823529411414
1479945600.0,751.57,753.2,730.0,740.47,5425369.0,602.8711758545942,1165.5914651915027,943.860281096516,652.6532704866516,748.2752004093836,"[15.736035125911485, 16.850540460734376, -1.1145053348228906]",56.56982662946245,0.43607241431934457,108.37539249429696,57.66171973395644,9.173950437515048,29.440000000000055,680.3606000000001,698.6153880745569,704.6387372549045,709.1856202730738,682.9822153846126,"[687.6080849219144, 723.806, 760.0039150780857]",24.59433834065131,60.10835435955956,133085908.0,35.28467647058801
1480032000.0,740.47,744.0,722.0,735.36,6100525.0,603.1354434681396,1182.3491840119927,935.2946047454378,658.7374559577634,748.1613433742617,"[14.891560708985594, 16.45874451038462, -1.5671838013990254]",57.15053619536182,0.48091132100997447,91.99616613785592,56.27379219452534,9.246860459179857,25.399999999999977,682.8722000000001,699.9495841233937,706.7955764705907,710.3611113051454,686.0888153846125,"[690.4699512039967, 725.6034999999999, 760.7370487960031]",24.409028459176216,59.952480231446366,127660539.0,29.392588235293942
1480118400.0,735.36,737.66,723.0,737.4,5338231.0,603.6034652929184,1201.373753205255,929.6952632083671,663.7010851358903,748.5539488472201,"[13.46756264070143, 15.860508136447981, -2.3929454957465506]",54.13195582810732,0.5880559678981984,83.00986643033231,55.895015502227196,9.293414572353978,-17.090000000000032,685.4280000000002,701.0782097218045,708.93392156863,711.5990259197665,689.1226769230741,"[692.2903077365199, 726.6234999999999, 760.9566922634799]",23.71266928352077,59.755773367848406,121560014.0,26.851676470588245
1480204800.0,737.4,738.64,721.63,729.5,3342078.0,604.0601921441764,1215.9406253305826,923.3309417614851,668.2198661109534,749.8981910579504,"[12.058434079805124, 15.10009332511941, -3.0416592453142854]",53.424180020594584,0.663004838586678,85.96566812109519,56.72107384146782,9.239804870624718,-11.220000000000027,687.7166000000002,701.9843756286149,710.6622352941201,712.2987828743813,692.0176769230741,"[695.6253473884763, 727.9395, 760.2536526115236]",23.233907191840714,61.95249825926176,126898245.0,24.57755882352933
1480291200.0,729.5,735.0,724.0,727.66,3745555.0,604.4264591189146,1230.4224821666571,917.86748172265,675.3284988124847,751.7157471880946,"[11.11259936540273, 14.302594533176073, -3.1899951677733434]",54.79746955278419,0.4609902938330001,91.46566989625109,56.82694775655583,9.391713747612828,-20.970000000000027,689.9648000000003,702.7628744212078,712.2286431372574,712.8825529801854,694.7015999999971,"[697.9251123741653, 729.0709999999999, 760.2168876258345]",22.360056678137806,61.164877289374864,123556167.0,19.394029411764564
1480377600.0,727.66,732.82,727.7,731.63,2270663.0,604.939539153467,1243.766724432944,913.2442300963011,683.4222831727794,754.0656579400876,"[10.198170078342969, 13.481709642209452, -3.2835395638664835]",54.53141397349188,0.7225269079332801,127.53219145543423,54.24411210836008,9.520087979517076,-18.980000000000018,692.3294000000002,703.4712626611445,713.8625725490222,713.6410085046862,697.254476923074,"[698.477199321083, 729.4904999999999, 760.5038006789167]",21.13148120112797,58.45261186278355,119810612.0,14.770735294117685
1480464000.0,731.63,732.6,727.14,731.02,1612631.0,606.2328905592134,1250.423315051619,914.9661508670629,686.0916054012979,756.1396267830092,"[10.218720638010836, 12.829111841369729, -2.6103912033588923]",58.57573185371159,0.3759848565849225,130.95652563405437,49.26204080716536,9.349092685644633,16.17999999999995,694.5996000000001,704.4194028473868,715.3798509803947,714.3125331971729,699.7455999999971,"[700.2623195004694, 730.9099999999999, 761.5576804995303]",20.012089686761687,62.06876229051295,122081275.0,12.247382352941372
1480550400.0,731.02,745.7,730.04,742.41,3077042.0,607.2778752431658,1247.215944424478,914.7152116771863,689.0762483267372,758.0933224735929,"[10.974167908372124, 12.458123054770208, -1.4839551463980847]",62.1968790118481,0.5286373635300065,142.32569852225453,46.73975120458751,9.265149023490398,17.979999999999905,696.6894000000002,706.5418293060893,717.2547686274536,715.3080735807608,702.1727384615356,"[701.0394468990755, 732.6749999999998, 764.3105531009242]",19.701226137707287,66.52856682511678,120468644.0,12.036411764706031
1480636800.0,742.41,756.51,741.88,753.8,4256204.0,608.3650173904927,1248.3295391027557,915.4297961287039,692.2505130982377,759.969776104276,"[12.884678935724537, 12.543434230961074, 0.34124470476346325]",67.3742987286572,0.49378129717945163,182.1467720367514,50.43213075055628,9.192626595763969,21.42999999999995,699.1078000000003,708.5913458113378,719.4944000000027,716.9402596604064,704.5709076923048,"[702.6213476270508, 736.0984999999998, 769.5756523729489]",19.338995699299623,64.1482083714321,123545686.0,13.884735294117718
1480723200.0,753.8,780.21,753.65,773.0,9347994.0,609.5554088653753,1241.1037515560706,915.8696262261967,695.8171596434048,761.7288654815653,"[13.544365592953454, 12.74362050335955, 0.8007450895939048]",62.881905018518545,0.7589649102669687,285.15971474862744,41.90698550779201,9.137187030233038,23.230000000000018,701.8678000000003,712.0632554943514,722.392133333336,719.671168460217,706.9620615384587,"[708.0751638468332, 739.2779999999998, 770.4808361531664]",19.854781720778227,63.520999079748954,127801890.0,19.498529411764935
1480809600.0,773.0,773.01,757.14,763.7,3567591.0,610.5273536157528,1241.2743375005793,918.2982742689402,698.489427892683,763.44273083386,"[14.52567011427891, 13.100030425543421, 1.4256396887354885]",65.09206302559012,1.0,311.910407726422,51.955999739274105,9.07278681370006,36.539999999999964,704.3674000000002,713.9511241268841,724.8169254901987,721.5126073982755,709.3353076923048,"[712.2393810426445, 742.5769999999998, 772.9146189573551]",19.570154455008353,69.91687238786344,137149884.0,24.49152941176476
1480896000.0,763.7,772.06,760.45,771.9,3177048.0,611.636869160233,1246.3319777525771,920.8571327285908,701.8294503282641,765.2066576815221,"[13.525807005385445, 13.185185741511827, 0.3406212638736186]",55.745663433462134,0.992616142340498,337.197792080671,42.78635541918111,9.192402285107498,13.06000000000006,707.1186000000004,715.4090435860548,727.4652627451006,723.8965034890584,711.676230769228,"[717.4626709898935, 744.4999999999999, 771.5373290101063]",19.00157199393632,62.035009511848635,133582293.0,29.606911764705956
1480982400.0,771.9,772.06,740.0,750.46,7726126.0,612.5656193892435,1252.6083396335825,922.3498473117155,705.9318248251949,766.8519745097918,"[13.153749307207363, 13.178898454650934, -0.025149147443570996]",58.031008060429265,1.0,223.2878865682253,41.50957242022078,9.637552869784045,28.50999999999999,709.3514000000004,717.0844904518165,729.1649254901987,724.8047717724547,713.9373846153818,"[717.4061595703035, 745.0709999999999, 772.7358404296963]",19.934316851512293,62.61595849576995,136759341.0,32.23817647058843
1481068800.0,750.46,759.31,749.32,758.01,3472910.0,613.4371637269202,1258.55532052638,921.6299274058466,709.3352826751873,768.7249260935022,"[13.084489262308693, 13.160016616182485, -0.07552735387379172]",59.5074419656609,1.0,149.4000461618226,48.91693033320485,10.234858142983056,35.30000000000007,711.8052000000004,718.0842115026009,731.0731058823555,726.0787643797285,716.143630769228,"[717.7113430212394, 746.275, 774.8386569787606]",19.224008504975693,62.52639658720295,129033215.0,32.76614705882366
1481155200.0,758.01,768.96,751.0,762.96,3837061.0,613.9560984827273,1265.3626939751457,921.7528311337918,712.9774284526309,770.5271997198759,"[13.036583047806175, 13.135329902507223, -0.09874685470104794]",60.13295003673493,1.0,147.7690315235649,56.79647119798133,10.930181738513227,33.379999999999995,714.3686000000004,719.1117263257115,733.0791764705908,727.5639546351747,718.3117999999972,"[717.2890591635758, 746.8955, 776.5019408364242]",19.13372218319172,59.66480613225125,132506125.0,29.771588235294075
1481241600.0,762.96,772.45,760.38,765.01,3172780.0,614.4801730520321,1261.661047120181,923.2902554037885,715.6994900819394,772.3918040292918,"[13.212255227365745, 13.150714967478928, 0.061540259886816884]",61.627630579759106,1.0,150.11630115442833,64.18114424187598,11.507632895201949,38.789999999999964,717.1354000000003,720.4867939556676,735.0651137254928,729.2639166059458,720.4725230769203,"[716.6497349223546, 747.886, 779.1222650776454]",18.629170598678026,56.72183004345209,136343186.0,27.898411764705884
1481328000.0,765.01,773.36,764.83,769.81,2559790.0,615.0574211676387,1246.1431968701042,924.8816566535564,717.9426473336281,774.2687468864345,"[13.451489607236567, 13.210869895430456, 0.24061971180611152]",62.67317622289863,1.0,161.94629249903684,69.68832246543138,12.032249628364339,30.730000000000018,719.9852000000003,721.4168924141018,737.1307843137281,731.1626385943201,722.618553846151,"[718.8076999274203, 750.2314999999999, 781.6553000725794]",17.907801270201023,57.68480684957681,139515966.0,26.45244117647053
1481414400.0,769.81,777.73,769.75,773.14,2521198.0,616.7147772002803,1220.4157513658852,926.5057349980696,720.4797984185839,776.1961696186044,"[13.175508380328665, 13.203797592410098, -0.028289212081432424]",60.451859190438896,0.55517308442878,139.01693430552083,69.48699339674154,12.395713432878953,15.170000000000073,722.8640000000004,722.4885753442147,739.2152862745123,733.1493847068953,724.7377230769202,"[720.1848362986657, 751.8889999999999, 783.5931637013341]",17.198672608043807,55.80684447911437,142075756.0,27.916058823529397
1481500800.0,773.14,773.15,761.4,768.97,3710679.0,618.080472212034,1202.004383987386,927.5926204902586,722.2915710296198,778.3642613014314,"[13.570793671393517, 13.277196808206781, 0.2935968631867354]",63.810743784584936,0.5213950155654504,108.61880941485124,70.60058839727381,12.737118705898023,6.110000000000014,725.0970000000004,724.3882724953914,741.0233647058849,734.4216742738536,726.7639384615356,"[719.417134494628, 753.266, 787.1148655053719]",16.80948170746925,62.25014725521011,144596954.0,28.618499999999813
1481587200.0,768.97,783.0,768.55,779.11,4146102.0,619.2184929096013,1187.0194845231763,928.8460159476923,726.9719015774779,780.7034662788068,"[13.218165302690181, 13.265390507103461, -0.04722520441328015]",60.11785420720442,0.574064342748334,103.54985773329115,64.83616007612771,13.082994150293406,8.599999999999909,727.6484000000004,726.3538643442508,743.1415215686301,736.2998344658414,728.7147076923048,"[720.5744821194153, 754.8575, 789.1405178805846]",16.640947299792877,55.09245755162832,140886275.0,29.734264705882197
1481673600.0,779.11,792.1,761.25,772.3,6427160.0,620.5605127954993,1181.3951918229775,934.0505751285872,731.038101515616,783.1426784744543,"[13.173956888141902, 13.24710378331115, -0.07314689516924844]",61.89299453736603,0.6790038816762067,119.48665380764254,59.84241808537352,13.440995942156086,5.490000000000009,730.1524000000005,728.2392301924649,744.892564705885,737.7659091323835,730.5614153846125,"[722.5617280732787, 756.9589999999998, 791.356271926721]",17.65587963552196,55.63051846335016,145032377.0,30.22229411764681
1481760000.0,772.3,779.8,766.99,777.39,3048757.0,622.7110809211661,1167.5451149379164,940.1507459447402,735.7722936130427,785.9149837319419,"[12.938491007211724, 13.185381228091265, -0.24689022087954093]",61.487666053950306,0.8112911970848634,130.43303867573778,58.508225186092965,13.656297131452158,26.230000000000018,732.6314000000004,730.0424084937322,746.7450196078457,739.3626482386674,732.2879538461509,"[724.7315879300265, 758.9234999999999, 793.1154120699732]",17.309745375841814,56.24709308711635,138605217.0,29.42317647058792
1481846400.0,777.39,779.0,774.98,776.69,2180513.0,625.2102542183752,1154.0505551717551,947.5967694533153,739.255733079198,789.8830424477359,"[12.878547934499238, 13.124014569372859, -0.24546663487362075]",62.839252761220784,0.7743062929033607,126.08982505914953,54.958967562732184,13.443273982345914,22.289999999999964,734.6572000000004,731.3321895688414,748.4728078431399,740.5765126507309,733.9435692307663,"[728.8824789754655, 761.4634999999998, 794.0445210245342]",16.36047784899597,56.26419567221954,141653974.0,28.235382352940746
1481932800.0,776.69,784.0,772.8,780.3,4656446.0,627.6212246411841,1130.7550624816104,955.3113082331217,740.3053121741314,795.4026506356264,"[13.327784029315922, 13.164768461361472, 0.16301556795444938]",65.89234245452124,0.4837023538628386,188.63001504128664,61.82009043653145,13.06548325032998,25.889999999999986,736.5344000000005,732.984169486356,750.2627215686301,741.7705121400406,735.5894153846125,"[733.7732109925876, 764.5229999999999, 795.2727890074123]",15.991872288353404,58.745254090383234,139473461.0,28.473176470587646
1482019200.0,780.3,792.73,779.3,788.85,3892630.0,630.8043138709415,1112.4669073582356,963.8635121459946,742.056084245734,803.8719338073566,"[13.522808338535697, 13.236376436796316, 0.2864319017393804]",65.81742082091309,0.535385989145564,90.13657101070827,62.50027588045995,12.352230295222878,23.730000000000018,738.5776000000004,734.4065625617261,752.3143137254929,743.315160446829,737.2166461538432,"[738.850676195855, 767.3784999999999, 795.9063238041448]",15.80888141061388,58.475433620628905,144129907.0,27.761029411764184
1482105600.0,788.85,791.96,782.66,788.74,4063920.0,633.418262346591,1095.4931161114082,970.3097818677261,744.106826040019,813.6866598793238,"[13.621514607851282, 13.313404071007309, 0.30811053684397294]",66.30503093350801,0.6674961622015322,-3.534032265412152,73.46821148072866,11.791560094624272,20.230000000000018,740.1766000000003,736.0561727389169,754.2814666666693,744.4744126952739,738.8183230769201,"[745.4834995371273, 770.3294999999998, 795.1755004628724]",15.34396130985575,57.912927568871,148022537.0,27.409794117646356
1482192000.0,788.74,792.46,787.68,790.04,1931101.0,635.9116638231952,1088.1772406764926,977.1108485629998,745.6508720776653,824.2436353802934,"[14.34688037276237, 13.52009933135832, 0.8267810414040504]",70.08099309175665,0.6935211822806868,-56.98280585573709,74.95670690754834,11.78811869568257,27.58000000000004,742.0282000000004,737.768572805543,756.2368941176497,745.9023793804951,740.4553846153816,"[748.5035372299767, 773.2449999999999, 797.9864627700231]",14.58939264486606,63.63277378575459,143958617.0,28.43229411764628
1482278400.0,790.04,807.43,788.11,800.72,6143988.0,639.694343673266,1081.805572078988,985.7209668794551,746.7516221922667,835.3926270200263,"[17.410046801230123, 14.29808882533268, 3.111957975897443]",78.62782673585147,0.6640998661382551,-31.087002841143494,78.76035056030085,12.493606003731182,67.13999999999999,744.1026000000004,740.0908899460926,758.538533333336,747.8402308118156,742.1315538461508,"[741.8757052422375, 777.3604999999999, 812.8452947577623]",14.927293170232765,70.9839549143938,145889718.0,30.768441176469878
1482364800.0,800.72,839.0,797.5,836.11,12386810.0,643.9243694115693,1075.794335895277,993.6400327042497,746.5821468121778,847.49593953888,"[21.422598379098986, 15.722990736085942, 5.699607643013044]",82.31700234504457,1.0,-62.923739834140214,82.90450794571282,13.03494044486352,81.0,746.1774000000004,745.0622223133391,762.1466666666693,750.9612736660663,743.9095846153815,"[731.2285530849475, 781.7159999999999, 832.2034469150523]",16.825343658073283,69.490232723312,152033706.0,36.64020588235212
1482451200.0,836.11,877.36,830.63,860.11,16429663.0,645.5155706111155,1069.455682467284,995.7659830750747,745.2040234077787,861.1619059038876,"[29.181462825433528, 18.41468515395546, 10.766777671478067]",88.21419986268685,0.0,-51.95627595326962,88.81931795876521,13.325070099913843,152.41000000000008,748.4284000000005,752.1423493634138,766.6146117647086,755.1642864052599,745.8957999999969,"[710.3040456520409, 789.7664999999997, 869.2289543479585]",18.961390539639478,71.81250226916207,164420516.0,46.987235294117
1482537600.0,860.11,943.76,859.58,924.71,36854308.0,647.6545678420522,1068.7602849560262,998.0248923053898,746.2085715094344,875.6933914888907,"[32.72682853957792, 21.27711383107995, 11.449714708497972]",75.71618908593575,0.0,-172.98060814844135,74.66190335486527,13.431573791560549,117.63,753.2326000000004,779.0408117345742,773.5276156862772,775.320277730248,748.2096769230739,"[704.7385442018362, 795.9224999999998, 887.1064557981633]",23.61986264395094,65.7636896658792,180850179.0,65.3121764705877
1482624000.0,924.71,927.18,880.0,895.02,18458431.0,649.7641926325599,1069.3483703433883,1001.2398025294443,746.8749020384762,890.1332051712868,"[34.960945511253726, 24.013880167114706, 10.94706534413902]",74.76714878757696,0.03068496554309062,-176.50895234259235,67.43989276513305,13.37580259771187,115.8599999999999,757.1318000000003,787.9811796882327,779.0879058823556,785.1066550369477,750.7033538461508,"[705.2178742294453, 803.0269999999999, 900.8361257705545]",25.30272959795444,68.12738708300479,217704487.0,82.93558823529361
1482710400.0,895.02,897.49,861.2,892.55,16050086.0,652.0910870391261,1070.793982577033,1003.6019863963556,747.4127490173595,904.6097206636375,"[37.17920934323229, 26.646946002338222, 10.532263340894065]",76.24696440954895,0.033363648461871835,-133.77268395312478,69.4169676221984,13.254350085302516,123.65000000000009,760.9538000000005,794.1528006902143,784.3984235294145,793.5970160143864,753.3803846153814,"[705.5126238235547, 810.324, 915.1353761764452]",26.087534626671978,67.18017589063437,199246056.0,94.91058823529374
1482796800.0,892.55,916.0,889.38,903.95,11954738.0,654.0224169591604,1077.4640924713563,1005.4511042429028,748.5228372911886,919.7196915535318,"[40.757303176014034, 29.469017437073383, 11.288285738940651]",79.6350862538328,0.0,-112.52309427758118,75.92877594299858,13.309421607623598,145.13,764.8508000000005,799.9828188166887,790.0061176470614,802.4857681973449,756.2253999999969,"[703.5388055942543, 818.875, 934.2111944057457]",26.125567867623978,68.68034298564865,183195970.0,107.11652941176442
1482883200.0,903.95,946.76,898.84,933.98,19463552.0,656.1784006078208,1083.3102298893627,1008.4852170966466,750.7870397503576,935.5677136177421,"[46.1923097913085, 32.813675907920405, 13.378633883388098]",83.17066766156925,0.025069655927424793,-102.68396496621507,81.29975681065328,13.34464245129657,186.30999999999995,769.5036000000006,808.5801162980397,796.6386352941203,815.6061686820394,759.2493076923046,"[698.3842207944317, 829.3770000000001, 960.3697792055684]",27.682313019936547,69.75453198825846,195150708.0,115.54811764705858
1482969600.0,933.98,978.0,932.26,975.05,30477206.0,658.7843456820239,1087.8135495554761,1011.1476408157747,754.1679401523044,951.9939185735706,"[49.80942025743161, 36.21282477782265, 13.596595479608965]",82.48723398397586,0.0,-81.89611853467858,83.11697978998612,13.340434344048663,183.19000000000005,774.8246000000007,823.6310599598804,804.6992784313751,833.5766263077535,762.4881230769199,"[697.5113749204123, 839.548, 981.5846250795877]",28.972147804226793,71.54858578853978,214614260.0,119.70688235294085
1483056000.0,975.05,980.0,941.72,973.23,20133032.0,660.9504497729249,1097.97175269318,1015.8245684537461,756.1523346561356,971.8040965524543,"[50.91851738352477, 39.15396329896307, 11.764554084561702]",76.65079556236495,0.05763632314629941,-29.524605208579388,75.75654565149456,12.85552136030459,156.85000000000002,779.8366000000008,835.133473216208,812.4798823529437,848.3439535509706,765.9525230769199,"[701.3310632916588, 848.7695, 996.2079367083412]",29.636994389639163,70.13001142778029,245091466.0,124.38058823529366
1483142400.0,973.23,971.8,924.93,957.57,17415803.0,663.207294879869,1107.7681577476264,1021.2834707932134,759.0396940813852,989.869247425111,"[52.02171167835081, 41.72751297484062, 10.29419870351019]",77.80834252186777,0.13005367345589547,-30.397734176087315,76.85523054799889,11.718433661333364,132.17999999999995,784.7076000000009,842.137392863029,819.4498196078457,859.1681415933344,769.6597538461507,"[707.3279508520147, 858.7355, 1010.1430491479853]",30.970066218950656,76.38472016027613,224958434.0,131.76605882352874
1483228800.0,957.57,968.39,940.0,968.29,12869720.0,664.8277931198742,1115.8759981823428,1026.8221446240047,759.9565688232916,1002.9347882352811,"[54.76835393627641, 44.33568116712778, 10.432672769148631]",80.92931711075994,0.10803197400341337,-13.688777875929379,78.62031879226029,10.676536435769904,141.03999999999996,789.7034000000009,847.420328596384,826.6491294117674,870.2382336228433,773.6344307692276,"[711.0308180404595, 869.8375000000001, 1028.6441819595407]",30.785775774739893,76.45342235208365,207542631.0,135.4583823529406
1483315200.0,968.29,1009.87,960.9,1001.15,20292354.0,666.2114090759576,1126.4323431904809,1031.5507671881087,761.9774876929664,1011.7937073475413,"[57.93250742978728, 47.05504641965968, 10.877461010127597]",82.65675609007232,0.12586093977447307,-13.251214926070567,81.61923899293666,10.005315550678471,98.04999999999995,795.6358000000009,856.100197503799,834.9411529411792,886.9042811231479,777.9147692307661,"[716.9319488396903, 882.3605, 1047.7890511603096]",32.08464893368704,77.04491680138827,220412351.0,140.47170588235224
1483401600.0,1001.15,1035.0,996.54,1022.76,37013221.0,667.7686087200377,1136.4137289008236,1038.6076605782125,764.4807234697129,1016.8600520146389,"[60.82908240547499, 49.80985361682274, 11.01922878865225]",83.69733360651172,0.14406420198347666,13.258586022615697,82.76855543713305,9.63937216024058,141.8800000000001,802.0888000000009,871.9907690176922,843.8479843137281,905.8820826937277,782.5017538461507,"[724.263262908438, 895.3360000000001, 1066.4087370915622]",32.540031152709396,78.8946079876279,240704705.0,144.19088235294043
1483488000.0,1022.76,1040.66,1003.0,1036.9,21522604.0,669.5031730839578,1146.760521565195,1048.1237891392764,766.8187343140379,1018.2467267614605,"[71.05468730304801, 54.0588203540678, 16.995866948980215]",89.31646918238746,0.3157912322286069,21.592133477399425,85.72974085555055,9.371045480303698,259.45000000000005,808.708400000001,880.5192870058817,853.0562666666694,924.5613858145799,787.3997999999967,"[718.6092686172734, 914.1015000000002, 1109.593731382727]",32.90574321323016,78.27003012241494,277717926.0,148.03311764705802
1483574400.0,1036.9,1177.9,1036.49,1152.0,59945268.0,672.5261859041948,1155.4797712041411,1056.3384948365306,769.2030976742717,1016.8540603533589,"[67.2949539216055, 56.70604706757534, 10.588906854030157]",60.63573936115644,0.5804975624085821,34.73286608351079,65.4933761085601,9.187328784643698,101.38,817.508400000001,912.9451057406868,866.518682352944,964.653467605863,792.7824153846121,"[736.1578967758487, 925.3530000000003, 1114.5481032241519]",40.656047269428015,64.06779742245483,299240530.0,169.26970588235213
1483660800.0,1152.0,1180.45,876.08,1005.33,93256039.0,675.1282962608931,1159.0361534666422,1069.3378160205982,770.3986624713591,1009.3201986856147,"[55.370795318828186, 56.43899671782591, -1.0682013989977222]",48.19516791332504,0.9271750565198745,31.859975437947707,55.12995087298128,8.797147768728518,-38.129999999999995,822.6832000000011,930.3123992026888,873.8842352941205,967.1183563860403,798.4345999999967,"[751.4607932405515, 930.7030000000003, 1109.945206759449]",59.492758178754585,56.48179797483234,359185798.0,176.39738235294044
1483747200.0,1005.33,1029.24,841.75,895.85,54631519.0,678.1664022898776,1163.3754934375079,1080.6573926829835,771.5226364920901,998.2252580693681,"[46.30025417005777, 54.41124820827228, -8.110994038214514]",49.456973625853266,0.9097179321963018,40.72383340846574,53.44602036219581,8.508127178597903,-66.82999999999993,825.8226000000011,929.6392076719868,876.7535215686302,965.2241675060997,804.2319538461505,"[769.1795004246418, 936.6770000000002, 1104.1744995753586]",68.63541830884354,60.279918322754725,265929759.0,161.40702941176392
1483833600.0,895.85,912.72,805.03,908.22,34472340.0,680.9834061216471,1166.3773941192726,1089.602934396038,772.8597880022043,985.5597414565691,"[38.72491333242385, 51.273981233102596, -12.549067900678743]",49.56712455316076,1.0,67.94380453630156,57.47359983582152,8.231664539573163,-63.98000000000002,828.9350000000012,929.7884178948631,879.9847921568654,963.7222568609984,810.1765230769197,"[788.4841080976582, 942.6375000000003, 1096.7908919023423]",71.4250312867833,58.78142874877328,211298240.0,127.30391176470516
1483920000.0,908.22,939.33,877.58,909.25,25132654.0,682.7577823521708,1170.6085675024663,1099.9520131793756,773.7123453354511,971.3162920275669,"[31.29889632384436, 47.27896425125095, -15.980067927406587]",48.05705890466001,1.0,72.5738647041942,54.552167926546666,8.107605341254704,-62.110000000000014,832.1200000000011,931.041844295145,883.1344000000026,962.2434819499591,816.2936461538427,"[805.6333997538161, 947.3745000000001, 1089.1156002461842]",70.73395762344163,59.06808526042912,245770580.0,100.1458235294109
1484006400.0,909.25,911.04,860.21,895.46,17125191.0,684.8386536324779,1174.8985949928583,1110.997891728424,775.862841596806,956.2134234863041,"[25.74857786720554, 42.97288697444186, -17.224309107236323]",49.09141812409109,0.912684939392952,78.62480258350371,53.710487895278135,8.04742842082787,-64.28999999999996,835.5046000000011,933.1178896664575,885.6183215686301,960.2638517284876,822.5513538461505,"[816.810944490081, 950.7690000000001, 1084.7270555099192]",69.31224636462436,57.87539745351544,270903234.0,51.96976470588163
1484092800.0,895.46,916.99,893.38,904.0,10754420.0,687.4555691763022,1180.1795285579387,1120.7420835121043,777.4980242792842,940.958310859715,"[10.609968479667259, 36.50030327548694, -25.890334795819683]",36.33553793284944,0.7102303619122725,69.3211953251484,46.824963929723,8.040828860596346,-236.94999999999993,838.8682000000011,933.7449734233114,888.3044156862771,958.6066717677087,828.921738461535,"[793.7547073001535, 945.9735000000001, 1098.1922926998466]",66.04780019572262,48.63289190012584,253778043.0,23.08302941176362
1484179200.0,904.0,918.9,725.44,764.2,40654731.0,689.534566463506,1185.0154706502667,1133.4441504627262,778.7345723467632,928.235774165037,"[0.4756247033189993, 29.295367561053354, -28.819742857734354]",39.38916400693969,0.7507317224925684,69.42252938802154,42.74590733914964,7.904486279616484,-233.39,839.120800000001,925.6621848936674,885.3762509803948,957.6092932577407,835.1857692307658,"[772.4674954119967, 939.2065000000001, 1105.9455045880036]",75.14867161031385,50.86657299734879,264532463.0,-1.2218235294127453
1484265600.0,764.2,819.87,724.0,789.37,21958396.0,691.3316422884666,1192.728878068674,1147.1283665898277,781.0285106861058,917.4361321697774,"[-5.028103868747166, 22.43067327509325, -27.458777143840415]",43.22590266496611,0.8995032867442899,126.9282023174322,46.05120066972451,7.640705054603872,-214.60000000000014,840.0988000000011,923.0414659847688,883.425239215689,956.1949397044758,841.3934153846119,"[762.1001847901675, 935.5705, 1109.0408152098325]",76.62876649529144,57.6851406395106,223877732.0,-18.693352941177636
1484352000.0,789.37,831.11,752.91,822.3,16685784.0,693.138244551664,1200.9344649376862,1162.4947216282026,783.4242553650821,908.4808177978748,"[-10.30384429001083, 15.883769762072433, -26.187614052083262]",42.059172520276164,0.9253810481164129,171.8161625244431,45.7750392090144,7.412104268811074,-343.1,841.8376000000011,922.3446122336801,882.7272470588263,954.5268227699034,847.5764307692275,"[750.1122226220018, 931.3880000000001, 1112.6637773779985]",76.74099745991349,51.76966704564452,245836128.0,-42.519705882353946
1484438400.0,822.3,836.1,796.07,808.9,12374030.0,694.5641957457163,1207.7115395051744,1174.9963131547788,785.7480100566476,900.8742862529491,"[-13.762976947966763, 9.954420420064594, -23.717397368031357]",43.003767730043045,0.9462536438670687,194.89802510964338,42.55772005136282,7.2388907570819585,-188.79000000000008,843.2676000000012,921.8080365519309,881.4355764705908,952.9860515366546,853.6879076923043,"[739.2092301208537, 927.0175000000002, 1114.8257698791465]",74.11878335563395,52.23089705009461,262521912.0,-57.86329411764791
1484524800.0,808.9,819.0,800.86,816.54,7907074.0,695.8620704223549,1214.318586914782,1187.5439855894924,789.1280880936417,895.1187005817576,"[-15.766136509619969, 4.81030903412768, -20.57644554374765]",43.96819351365558,0.8556495623077169,204.68437562919593,38.2840677775287,7.294663499397362,-71.82000000000005,845.0084000000012,921.56512898058,880.3874352941202,951.2986809948871,859.6718615384583,"[728.4846510092015, 921.5200000000001, 1114.5553489907986]",70.12029883023152,50.99273982871186,250147882.0,-77.9188529411773
1484611200.0,816.54,834.99,811.56,824.03,9586760.0,697.2647343273607,1221.2961790315599,1199.4178900775314,795.2234571880088,890.8969613876185,"[-11.187751679236499, 1.6106968914548445, -12.798448570691344]",53.06645149676016,0.8138622483957109,197.47864123962353,37.760466820478996,7.32547801109699,-4.509999999999991,846.9358000000011,921.2997311452216,879.5647529411791,949.5876024223877,865.4362923076891,"[726.3750810114097, 917.9530000000001, 1109.5309189885904]",66.78527748521499,55.661812166835595,258054956.0,-79.06844117647142
